filepath,class,start_time,end_time
../ibc53/Puff-throated_Babbler/55.wav,Puff-throated_Babbler,3.0,6.0
../ibc53/Puff-throated_Babbler/81.wav,Puff-throated_Babbler,0,3.0
../ibc53/Puff-throated_Babbler/81.wav,Puff-throated_Babbler,3.0,6.0
../ibc53/Puff-throated_Babbler/81.wav,Puff-throated_Babbler,6.0,9.0
../ibc53/Puff-throated_Babbler/81.wav,Puff-throated_Babbler,9.0,12.0
../ibc53/Puff-throated_Babbler/47.wav,Puff-throated_Babbler,0,3.0
../ibc53/Puff-throated_Babbler/47.wav,Puff-throated_Babbler,3.0,6.0
../ibc53/Puff-throated_Babbler/47.wav,Puff-throated_Babbler,6.0,9.0
../ibc53/Puff-throated_Babbler/47.wav,Puff-throated_Babbler,9.0,12.0
../ibc53/Puff-throated_Babbler/51.wav,Puff-throated_Babbler,0,3.0
../ibc53/Puff-throated_Babbler/51.wav,Puff-throated_Babbler,3.0,6.0
../ibc53/Puff-throated_Babbler/51.wav,Puff-throated_Babbler,6.0,9.0
../ibc53/Puff-throated_Babbler/51.wav,Puff-throated_Babbler,9.0,12.0
../ibc53/Puff-throated_Babbler/51.wav,Puff-throated_Babbler,12.0,15.0
../ibc53/Puff-throated_Babbler/51.wav,Puff-throated_Babbler,15.0,18.0
../ibc53/Puff-throated_Babbler/51.wav,Puff-throated_Babbler,18.0,21.0
../ibc53/Puff-throated_Babbler/72.wav,Puff-throated_Babbler,0,3.0
../ibc53/Puff-throated_Babbler/72.wav,Puff-throated_Babbler,3.0,6.0
../ibc53/Puff-throated_Babbler/72.wav,Puff-throated_Babbler,6.0,9.0
../ibc53/Puff-throated_Babbler/72.wav,Puff-throated_Babbler,9.0,12.0
../ibc53/Puff-throated_Babbler/72.wav,Puff-throated_Babbler,12.0,15.0
../ibc53/Puff-throated_Babbler/72.wav,Puff-throated_Babbler,15.0,18.0
../ibc53/Puff-throated_Babbler/21.wav,Puff-throated_Babbler,0,3.0
../ibc53/Puff-throated_Babbler/21.wav,Puff-throated_Babbler,3.0,6.0
../ibc53/Puff-throated_Babbler/21.wav,Puff-throated_Babbler,6.0,9.0
../ibc53/Puff-throated_Babbler/21.wav,Puff-throated_Babbler,9.0,12.0
../ibc53/Puff-throated_Babbler/21.wav,Puff-throated_Babbler,12.0,15.0
../ibc53/Puff-throated_Babbler/21.wav,Puff-throated_Babbler,15.0,18.0
../ibc53/Puff-throated_Babbler/39.wav,Puff-throated_Babbler,0,3.0
../ibc53/Puff-throated_Babbler/39.wav,Puff-throated_Babbler,3.0,6.0
../ibc53/Puff-throated_Babbler/39.wav,Puff-throated_Babbler,6.0,9.0
../ibc53/Puff-throated_Babbler/39.wav,Puff-throated_Babbler,9.0,12.0
../ibc53/Puff-throated_Babbler/39.wav,Puff-throated_Babbler,12.0,15.0
../ibc53/Puff-throated_Babbler/39.wav,Puff-throated_Babbler,15.0,18.0
../ibc53/Puff-throated_Babbler/39.wav,Puff-throated_Babbler,18.0,21.0
../ibc53/Puff-throated_Babbler/39.wav,Puff-throated_Babbler,21.0,24.0
../ibc53/Puff-throated_Babbler/39.wav,Puff-throated_Babbler,24.0,27.0
../ibc53/Puff-throated_Babbler/12.wav,Puff-throated_Babbler,0,3.0
../ibc53/Puff-throated_Babbler/12.wav,Puff-throated_Babbler,3.0,6.0
../ibc53/Puff-throated_Babbler/12.wav,Puff-throated_Babbler,6.0,9.0
../ibc53/Puff-throated_Babbler/12.wav,Puff-throated_Babbler,9.0,12.0
../ibc53/Puff-throated_Babbler/12.wav,Puff-throated_Babbler,12.0,15.0
../ibc53/Puff-throated_Babbler/12.wav,Puff-throated_Babbler,15.0,18.0
../ibc53/Puff-throated_Babbler/87.wav,Puff-throated_Babbler,0,3.0
../ibc53/Puff-throated_Babbler/87.wav,Puff-throated_Babbler,3.0,6.0
../ibc53/Puff-throated_Babbler/87.wav,Puff-throated_Babbler,6.0,9.0
../ibc53/Puff-throated_Babbler/87.wav,Puff-throated_Babbler,9.0,12.0
../ibc53/Puff-throated_Babbler/87.wav,Puff-throated_Babbler,12.0,15.0
../ibc53/Puff-throated_Babbler/87.wav,Puff-throated_Babbler,15.0,18.0
../ibc53/Puff-throated_Babbler/87.wav,Puff-throated_Babbler,18.0,21.0
../ibc53/Puff-throated_Babbler/87.wav,Puff-throated_Babbler,21.0,24.0
../ibc53/Puff-throated_Babbler/87.wav,Puff-throated_Babbler,24.0,27.0
../ibc53/Puff-throated_Babbler/87.wav,Puff-throated_Babbler,27.0,30.0
../ibc53/Puff-throated_Babbler/87.wav,Puff-throated_Babbler,30.0,33.0
../ibc53/Puff-throated_Babbler/87.wav,Puff-throated_Babbler,33.0,36.0
../ibc53/Puff-throated_Babbler/87.wav,Puff-throated_Babbler,36.0,39.0
../ibc53/Puff-throated_Babbler/87.wav,Puff-throated_Babbler,39.0,42.0
../ibc53/Puff-throated_Babbler/87.wav,Puff-throated_Babbler,42.0,45.0
../ibc53/Puff-throated_Babbler/87.wav,Puff-throated_Babbler,45.0,48.0
../ibc53/Puff-throated_Babbler/87.wav,Puff-throated_Babbler,48.0,51.0
../ibc53/Puff-throated_Babbler/87.wav,Puff-throated_Babbler,51.0,54.0
../ibc53/Puff-throated_Babbler/87.wav,Puff-throated_Babbler,54.0,57.0
../ibc53/Puff-throated_Babbler/87.wav,Puff-throated_Babbler,57.0,60.0
../ibc53/Puff-throated_Babbler/87.wav,Puff-throated_Babbler,60.0,63.0
../ibc53/Puff-throated_Babbler/87.wav,Puff-throated_Babbler,63.0,66.0
../ibc53/Puff-throated_Babbler/87.wav,Puff-throated_Babbler,66.0,69.0
../ibc53/Puff-throated_Babbler/87.wav,Puff-throated_Babbler,69.0,72.0
../ibc53/Puff-throated_Babbler/87.wav,Puff-throated_Babbler,72.0,75.0
../ibc53/Puff-throated_Babbler/87.wav,Puff-throated_Babbler,75.0,78.0
../ibc53/Puff-throated_Babbler/87.wav,Puff-throated_Babbler,78.0,81.0
../ibc53/Puff-throated_Babbler/87.wav,Puff-throated_Babbler,81.0,84.0
../ibc53/Puff-throated_Babbler/87.wav,Puff-throated_Babbler,84.0,87.0
../ibc53/Puff-throated_Babbler/87.wav,Puff-throated_Babbler,87.0,90.0
../ibc53/Puff-throated_Babbler/87.wav,Puff-throated_Babbler,90.0,93.0
../ibc53/Puff-throated_Babbler/87.wav,Puff-throated_Babbler,93.0,96.0
../ibc53/Puff-throated_Babbler/87.wav,Puff-throated_Babbler,96.0,99.0
../ibc53/Puff-throated_Babbler/87.wav,Puff-throated_Babbler,99.0,102.0
../ibc53/Puff-throated_Babbler/87.wav,Puff-throated_Babbler,102.0,105.0
../ibc53/Puff-throated_Babbler/87.wav,Puff-throated_Babbler,105.0,108.0
../ibc53/Puff-throated_Babbler/87.wav,Puff-throated_Babbler,108.0,111.0
../ibc53/Puff-throated_Babbler/87.wav,Puff-throated_Babbler,111.0,114.0
../ibc53/Puff-throated_Babbler/87.wav,Puff-throated_Babbler,114.0,117.0
../ibc53/Puff-throated_Babbler/87.wav,Puff-throated_Babbler,117.0,120.0
../ibc53/Puff-throated_Babbler/87.wav,Puff-throated_Babbler,120.0,123.0
../ibc53/Puff-throated_Babbler/87.wav,Puff-throated_Babbler,123.0,126.0
../ibc53/Puff-throated_Babbler/2.wav,Puff-throated_Babbler,0,3.0
../ibc53/Puff-throated_Babbler/2.wav,Puff-throated_Babbler,3.0,6.0
../ibc53/Puff-throated_Babbler/2.wav,Puff-throated_Babbler,6.0,9.0
../ibc53/Puff-throated_Babbler/2.wav,Puff-throated_Babbler,9.0,12.0
../ibc53/Puff-throated_Babbler/2.wav,Puff-throated_Babbler,12.0,15.0
../ibc53/Puff-throated_Babbler/2.wav,Puff-throated_Babbler,15.0,18.0
../ibc53/Puff-throated_Babbler/2.wav,Puff-throated_Babbler,18.0,21.0
../ibc53/Puff-throated_Babbler/4.wav,Puff-throated_Babbler,0,3.0
../ibc53/Puff-throated_Babbler/4.wav,Puff-throated_Babbler,3.0,6.0
../ibc53/Puff-throated_Babbler/4.wav,Puff-throated_Babbler,6.0,9.0
../ibc53/Puff-throated_Babbler/4.wav,Puff-throated_Babbler,9.0,12.0
../ibc53/Puff-throated_Babbler/43.wav,Puff-throated_Babbler,0,3.0
../ibc53/Puff-throated_Babbler/43.wav,Puff-throated_Babbler,3.0,6.0
../ibc53/Puff-throated_Babbler/43.wav,Puff-throated_Babbler,6.0,9.0
../ibc53/Puff-throated_Babbler/43.wav,Puff-throated_Babbler,9.0,12.0
../ibc53/Puff-throated_Babbler/43.wav,Puff-throated_Babbler,12.0,15.0
../ibc53/Puff-throated_Babbler/43.wav,Puff-throated_Babbler,15.0,18.0
../ibc53/Puff-throated_Babbler/43.wav,Puff-throated_Babbler,18.0,21.0
../ibc53/Puff-throated_Babbler/43.wav,Puff-throated_Babbler,21.0,24.0
../ibc53/Puff-throated_Babbler/42.wav,Puff-throated_Babbler,0,3.0
../ibc53/Puff-throated_Babbler/42.wav,Puff-throated_Babbler,3.0,6.0
../ibc53/Puff-throated_Babbler/42.wav,Puff-throated_Babbler,6.0,9.0
../ibc53/Puff-throated_Babbler/42.wav,Puff-throated_Babbler,9.0,12.0
../ibc53/Puff-throated_Babbler/42.wav,Puff-throated_Babbler,12.0,15.0
../ibc53/Puff-throated_Babbler/42.wav,Puff-throated_Babbler,15.0,18.0
../ibc53/Puff-throated_Babbler/93.wav,Puff-throated_Babbler,0,3.0
../ibc53/Puff-throated_Babbler/93.wav,Puff-throated_Babbler,3.0,6.0
../ibc53/Puff-throated_Babbler/93.wav,Puff-throated_Babbler,6.0,9.0
../ibc53/Puff-throated_Babbler/93.wav,Puff-throated_Babbler,9.0,12.0
../ibc53/Puff-throated_Babbler/93.wav,Puff-throated_Babbler,12.0,15.0
../ibc53/Puff-throated_Babbler/93.wav,Puff-throated_Babbler,15.0,18.0
../ibc53/Puff-throated_Babbler/93.wav,Puff-throated_Babbler,18.0,21.0
../ibc53/Puff-throated_Babbler/93.wav,Puff-throated_Babbler,21.0,24.0
../ibc53/Puff-throated_Babbler/93.wav,Puff-throated_Babbler,24.0,27.0
../ibc53/Puff-throated_Babbler/93.wav,Puff-throated_Babbler,27.0,30.0
../ibc53/Puff-throated_Babbler/93.wav,Puff-throated_Babbler,30.0,33.0
../ibc53/Puff-throated_Babbler/93.wav,Puff-throated_Babbler,33.0,36.0
../ibc53/Puff-throated_Babbler/93.wav,Puff-throated_Babbler,36.0,39.0
../ibc53/Puff-throated_Babbler/93.wav,Puff-throated_Babbler,39.0,42.0
../ibc53/Puff-throated_Babbler/93.wav,Puff-throated_Babbler,42.0,45.0
../ibc53/Puff-throated_Babbler/97.wav,Puff-throated_Babbler,0,3.0
../ibc53/Puff-throated_Babbler/97.wav,Puff-throated_Babbler,3.0,6.0
../ibc53/Puff-throated_Babbler/97.wav,Puff-throated_Babbler,6.0,9.0
../ibc53/Puff-throated_Babbler/97.wav,Puff-throated_Babbler,9.0,12.0
../ibc53/Puff-throated_Babbler/97.wav,Puff-throated_Babbler,12.0,15.0
../ibc53/Puff-throated_Babbler/97.wav,Puff-throated_Babbler,15.0,18.0
../ibc53/Puff-throated_Babbler/97.wav,Puff-throated_Babbler,18.0,21.0
../ibc53/Puff-throated_Babbler/97.wav,Puff-throated_Babbler,21.0,24.0
../ibc53/Puff-throated_Babbler/97.wav,Puff-throated_Babbler,24.0,27.0
../ibc53/Puff-throated_Babbler/97.wav,Puff-throated_Babbler,27.0,30.0
../ibc53/Puff-throated_Babbler/97.wav,Puff-throated_Babbler,30.0,33.0
../ibc53/Puff-throated_Babbler/97.wav,Puff-throated_Babbler,33.0,36.0
../ibc53/Puff-throated_Babbler/97.wav,Puff-throated_Babbler,36.0,39.0
../ibc53/Puff-throated_Babbler/97.wav,Puff-throated_Babbler,39.0,42.0
../ibc53/Puff-throated_Babbler/27.wav,Puff-throated_Babbler,0,3.0
../ibc53/Puff-throated_Babbler/27.wav,Puff-throated_Babbler,3.0,6.0
../ibc53/Puff-throated_Babbler/27.wav,Puff-throated_Babbler,6.0,9.0
../ibc53/Puff-throated_Babbler/27.wav,Puff-throated_Babbler,9.0,12.0
../ibc53/Puff-throated_Babbler/27.wav,Puff-throated_Babbler,12.0,15.0
../ibc53/Puff-throated_Babbler/27.wav,Puff-throated_Babbler,15.0,18.0
../ibc53/Puff-throated_Babbler/27.wav,Puff-throated_Babbler,18.0,21.0
../ibc53/Puff-throated_Babbler/27.wav,Puff-throated_Babbler,21.0,24.0
../ibc53/Puff-throated_Babbler/14.wav,Puff-throated_Babbler,0,3.0
../ibc53/Puff-throated_Babbler/14.wav,Puff-throated_Babbler,3.0,6.0
../ibc53/Puff-throated_Babbler/14.wav,Puff-throated_Babbler,6.0,9.0
../ibc53/Puff-throated_Babbler/14.wav,Puff-throated_Babbler,9.0,12.0
../ibc53/Puff-throated_Babbler/14.wav,Puff-throated_Babbler,12.0,15.0
../ibc53/Puff-throated_Babbler/14.wav,Puff-throated_Babbler,15.0,18.0
../ibc53/Puff-throated_Babbler/14.wav,Puff-throated_Babbler,18.0,21.0
../ibc53/Puff-throated_Babbler/14.wav,Puff-throated_Babbler,21.0,24.0
../ibc53/Puff-throated_Babbler/14.wav,Puff-throated_Babbler,24.0,27.0
../ibc53/Puff-throated_Babbler/14.wav,Puff-throated_Babbler,27.0,30.0
../ibc53/Puff-throated_Babbler/14.wav,Puff-throated_Babbler,30.0,33.0
../ibc53/Puff-throated_Babbler/14.wav,Puff-throated_Babbler,33.0,36.0
../ibc53/Puff-throated_Babbler/14.wav,Puff-throated_Babbler,36.0,39.0
../ibc53/Puff-throated_Babbler/14.wav,Puff-throated_Babbler,39.0,42.0
../ibc53/Puff-throated_Babbler/14.wav,Puff-throated_Babbler,42.0,45.0
../ibc53/Puff-throated_Babbler/14.wav,Puff-throated_Babbler,45.0,48.0
../ibc53/Puff-throated_Babbler/14.wav,Puff-throated_Babbler,48.0,51.0
../ibc53/Puff-throated_Babbler/14.wav,Puff-throated_Babbler,51.0,54.0
../ibc53/Puff-throated_Babbler/14.wav,Puff-throated_Babbler,54.0,57.0
../ibc53/Puff-throated_Babbler/14.wav,Puff-throated_Babbler,57.0,60.0
../ibc53/Puff-throated_Babbler/14.wav,Puff-throated_Babbler,60.0,63.0
../ibc53/Puff-throated_Babbler/14.wav,Puff-throated_Babbler,63.0,66.0
../ibc53/Puff-throated_Babbler/14.wav,Puff-throated_Babbler,66.0,69.0
../ibc53/Puff-throated_Babbler/14.wav,Puff-throated_Babbler,69.0,72.0
../ibc53/Puff-throated_Babbler/75.wav,Puff-throated_Babbler,0,3.0
../ibc53/Puff-throated_Babbler/75.wav,Puff-throated_Babbler,3.0,6.0
../ibc53/Puff-throated_Babbler/75.wav,Puff-throated_Babbler,6.0,9.0
../ibc53/Puff-throated_Babbler/75.wav,Puff-throated_Babbler,9.0,12.0
../ibc53/Puff-throated_Babbler/75.wav,Puff-throated_Babbler,12.0,15.0
../ibc53/Puff-throated_Babbler/75.wav,Puff-throated_Babbler,15.0,18.0
../ibc53/Puff-throated_Babbler/75.wav,Puff-throated_Babbler,18.0,21.0
../ibc53/Puff-throated_Babbler/75.wav,Puff-throated_Babbler,21.0,24.0
../ibc53/Puff-throated_Babbler/75.wav,Puff-throated_Babbler,24.0,27.0
../ibc53/Puff-throated_Babbler/75.wav,Puff-throated_Babbler,27.0,30.0
../ibc53/Puff-throated_Babbler/75.wav,Puff-throated_Babbler,30.0,33.0
../ibc53/Puff-throated_Babbler/75.wav,Puff-throated_Babbler,33.0,36.0
../ibc53/Puff-throated_Babbler/75.wav,Puff-throated_Babbler,36.0,39.0
../ibc53/Puff-throated_Babbler/75.wav,Puff-throated_Babbler,39.0,42.0
../ibc53/Puff-throated_Babbler/75.wav,Puff-throated_Babbler,42.0,45.0
../ibc53/Puff-throated_Babbler/75.wav,Puff-throated_Babbler,45.0,48.0
../ibc53/Puff-throated_Babbler/75.wav,Puff-throated_Babbler,48.0,51.0
../ibc53/Puff-throated_Babbler/75.wav,Puff-throated_Babbler,51.0,54.0
../ibc53/Puff-throated_Babbler/75.wav,Puff-throated_Babbler,54.0,57.0
../ibc53/Puff-throated_Babbler/75.wav,Puff-throated_Babbler,57.0,60.0
../ibc53/Puff-throated_Babbler/75.wav,Puff-throated_Babbler,60.0,63.0
../ibc53/Puff-throated_Babbler/75.wav,Puff-throated_Babbler,63.0,66.0
../ibc53/Puff-throated_Babbler/75.wav,Puff-throated_Babbler,66.0,69.0
../ibc53/Puff-throated_Babbler/75.wav,Puff-throated_Babbler,69.0,72.0
../ibc53/Puff-throated_Babbler/75.wav,Puff-throated_Babbler,72.0,75.0
../ibc53/Puff-throated_Babbler/75.wav,Puff-throated_Babbler,75.0,78.0
../ibc53/Puff-throated_Babbler/75.wav,Puff-throated_Babbler,78.0,81.0
../ibc53/Puff-throated_Babbler/75.wav,Puff-throated_Babbler,81.0,84.0
../ibc53/Puff-throated_Babbler/75.wav,Puff-throated_Babbler,84.0,87.0
../ibc53/Puff-throated_Babbler/75.wav,Puff-throated_Babbler,87.0,90.0
../ibc53/Puff-throated_Babbler/75.wav,Puff-throated_Babbler,90.0,93.0
../ibc53/Puff-throated_Babbler/75.wav,Puff-throated_Babbler,93.0,96.0
../ibc53/Puff-throated_Babbler/75.wav,Puff-throated_Babbler,96.0,99.0
../ibc53/Puff-throated_Babbler/94.wav,Puff-throated_Babbler,0,3.0
../ibc53/Puff-throated_Babbler/94.wav,Puff-throated_Babbler,3.0,6.0
../ibc53/Puff-throated_Babbler/94.wav,Puff-throated_Babbler,6.0,9.0
../ibc53/Puff-throated_Babbler/94.wav,Puff-throated_Babbler,9.0,12.0
../ibc53/Puff-throated_Babbler/94.wav,Puff-throated_Babbler,12.0,15.0
../ibc53/Puff-throated_Babbler/94.wav,Puff-throated_Babbler,15.0,18.0
../ibc53/Puff-throated_Babbler/94.wav,Puff-throated_Babbler,18.0,21.0
../ibc53/Puff-throated_Babbler/94.wav,Puff-throated_Babbler,21.0,24.0
../ibc53/Puff-throated_Babbler/94.wav,Puff-throated_Babbler,24.0,27.0
../ibc53/Puff-throated_Babbler/99.wav,Puff-throated_Babbler,0,3.0
../ibc53/Puff-throated_Babbler/99.wav,Puff-throated_Babbler,3.0,6.0
../ibc53/Puff-throated_Babbler/99.wav,Puff-throated_Babbler,6.0,9.0
../ibc53/Puff-throated_Babbler/78.wav,Puff-throated_Babbler,0,3.0
../ibc53/Puff-throated_Babbler/78.wav,Puff-throated_Babbler,3.0,6.0
../ibc53/Puff-throated_Babbler/78.wav,Puff-throated_Babbler,6.0,9.0
../ibc53/Puff-throated_Babbler/78.wav,Puff-throated_Babbler,9.0,12.0
../ibc53/Puff-throated_Babbler/78.wav,Puff-throated_Babbler,12.0,15.0
../ibc53/Puff-throated_Babbler/78.wav,Puff-throated_Babbler,15.0,18.0
../ibc53/Puff-throated_Babbler/78.wav,Puff-throated_Babbler,18.0,21.0
../ibc53/Puff-throated_Babbler/78.wav,Puff-throated_Babbler,21.0,24.0
../ibc53/Puff-throated_Babbler/78.wav,Puff-throated_Babbler,24.0,27.0
../ibc53/Puff-throated_Babbler/78.wav,Puff-throated_Babbler,27.0,30.0
../ibc53/Puff-throated_Babbler/78.wav,Puff-throated_Babbler,30.0,33.0
../ibc53/Puff-throated_Babbler/78.wav,Puff-throated_Babbler,33.0,36.0
../ibc53/Puff-throated_Babbler/37.wav,Puff-throated_Babbler,0,3.0
../ibc53/Puff-throated_Babbler/37.wav,Puff-throated_Babbler,3.0,6.0
../ibc53/Puff-throated_Babbler/37.wav,Puff-throated_Babbler,6.0,9.0
../ibc53/Puff-throated_Babbler/37.wav,Puff-throated_Babbler,9.0,12.0
../ibc53/Puff-throated_Babbler/37.wav,Puff-throated_Babbler,12.0,15.0
../ibc53/Puff-throated_Babbler/37.wav,Puff-throated_Babbler,15.0,18.0
../ibc53/Puff-throated_Babbler/37.wav,Puff-throated_Babbler,18.0,21.0
../ibc53/Puff-throated_Babbler/37.wav,Puff-throated_Babbler,21.0,24.0
../ibc53/Puff-throated_Babbler/37.wav,Puff-throated_Babbler,24.0,27.0
../ibc53/Puff-throated_Babbler/37.wav,Puff-throated_Babbler,27.0,30.0
../ibc53/Puff-throated_Babbler/37.wav,Puff-throated_Babbler,30.0,33.0
../ibc53/Puff-throated_Babbler/37.wav,Puff-throated_Babbler,33.0,36.0
../ibc53/Puff-throated_Babbler/80.wav,Puff-throated_Babbler,0,3.0
../ibc53/Puff-throated_Babbler/80.wav,Puff-throated_Babbler,3.0,6.0
../ibc53/Puff-throated_Babbler/80.wav,Puff-throated_Babbler,6.0,9.0
../ibc53/Puff-throated_Babbler/80.wav,Puff-throated_Babbler,9.0,12.0
../ibc53/Puff-throated_Babbler/80.wav,Puff-throated_Babbler,12.0,15.0
../ibc53/Puff-throated_Babbler/80.wav,Puff-throated_Babbler,15.0,18.0
../ibc53/Puff-throated_Babbler/80.wav,Puff-throated_Babbler,18.0,21.0
../ibc53/Puff-throated_Babbler/80.wav,Puff-throated_Babbler,21.0,24.0
../ibc53/Puff-throated_Babbler/80.wav,Puff-throated_Babbler,24.0,27.0
../ibc53/Puff-throated_Babbler/80.wav,Puff-throated_Babbler,27.0,30.0
../ibc53/Puff-throated_Babbler/45.wav,Puff-throated_Babbler,0,3.0
../ibc53/Puff-throated_Babbler/45.wav,Puff-throated_Babbler,3.0,6.0
../ibc53/Puff-throated_Babbler/45.wav,Puff-throated_Babbler,6.0,9.0
../ibc53/Puff-throated_Babbler/45.wav,Puff-throated_Babbler,9.0,12.0
../ibc53/Puff-throated_Babbler/45.wav,Puff-throated_Babbler,12.0,15.0
../ibc53/Puff-throated_Babbler/22.wav,Puff-throated_Babbler,0,3.0
../ibc53/Puff-throated_Babbler/22.wav,Puff-throated_Babbler,3.0,6.0
../ibc53/Puff-throated_Babbler/22.wav,Puff-throated_Babbler,6.0,9.0
../ibc53/Puff-throated_Babbler/22.wav,Puff-throated_Babbler,9.0,12.0
../ibc53/Puff-throated_Babbler/22.wav,Puff-throated_Babbler,12.0,15.0
../ibc53/Puff-throated_Babbler/57.wav,Puff-throated_Babbler,0,3.0
../ibc53/Puff-throated_Babbler/57.wav,Puff-throated_Babbler,3.0,6.0
../ibc53/Puff-throated_Babbler/57.wav,Puff-throated_Babbler,6.0,9.0
../ibc53/Puff-throated_Babbler/57.wav,Puff-throated_Babbler,9.0,12.0
../ibc53/Puff-throated_Babbler/102.wav,Puff-throated_Babbler,0,3.0
../ibc53/Puff-throated_Babbler/102.wav,Puff-throated_Babbler,3.0,6.0
../ibc53/Puff-throated_Babbler/102.wav,Puff-throated_Babbler,6.0,9.0
../ibc53/Puff-throated_Babbler/102.wav,Puff-throated_Babbler,9.0,12.0
../ibc53/Puff-throated_Babbler/102.wav,Puff-throated_Babbler,12.0,15.0
../ibc53/Puff-throated_Babbler/102.wav,Puff-throated_Babbler,15.0,18.0
../ibc53/Puff-throated_Babbler/102.wav,Puff-throated_Babbler,18.0,21.0
../ibc53/Puff-throated_Babbler/102.wav,Puff-throated_Babbler,21.0,24.0
../ibc53/Puff-throated_Babbler/102.wav,Puff-throated_Babbler,24.0,27.0
../ibc53/Puff-throated_Babbler/102.wav,Puff-throated_Babbler,27.0,30.0
../ibc53/Puff-throated_Babbler/102.wav,Puff-throated_Babbler,30.0,33.0
../ibc53/Puff-throated_Babbler/102.wav,Puff-throated_Babbler,33.0,36.0
../ibc53/Puff-throated_Babbler/102.wav,Puff-throated_Babbler,36.0,39.0
../ibc53/Puff-throated_Babbler/102.wav,Puff-throated_Babbler,39.0,42.0
../ibc53/Puff-throated_Babbler/102.wav,Puff-throated_Babbler,42.0,45.0
../ibc53/Puff-throated_Babbler/102.wav,Puff-throated_Babbler,45.0,48.0
../ibc53/Puff-throated_Babbler/102.wav,Puff-throated_Babbler,48.0,51.0
../ibc53/Puff-throated_Babbler/102.wav,Puff-throated_Babbler,51.0,54.0
../ibc53/Puff-throated_Babbler/102.wav,Puff-throated_Babbler,54.0,57.0
../ibc53/Puff-throated_Babbler/102.wav,Puff-throated_Babbler,57.0,60.0
../ibc53/Puff-throated_Babbler/102.wav,Puff-throated_Babbler,60.0,63.0
../ibc53/Puff-throated_Babbler/102.wav,Puff-throated_Babbler,63.0,66.0
../ibc53/Puff-throated_Babbler/102.wav,Puff-throated_Babbler,66.0,69.0
../ibc53/Puff-throated_Babbler/102.wav,Puff-throated_Babbler,69.0,72.0
../ibc53/Puff-throated_Babbler/102.wav,Puff-throated_Babbler,72.0,75.0
../ibc53/Puff-throated_Babbler/102.wav,Puff-throated_Babbler,75.0,78.0
../ibc53/Puff-throated_Babbler/102.wav,Puff-throated_Babbler,78.0,81.0
../ibc53/Puff-throated_Babbler/10.wav,Puff-throated_Babbler,0,3.0
../ibc53/Puff-throated_Babbler/10.wav,Puff-throated_Babbler,3.0,6.0
../ibc53/Puff-throated_Babbler/10.wav,Puff-throated_Babbler,6.0,9.0
../ibc53/Puff-throated_Babbler/10.wav,Puff-throated_Babbler,9.0,12.0
../ibc53/Puff-throated_Babbler/10.wav,Puff-throated_Babbler,12.0,15.0
../ibc53/Puff-throated_Babbler/10.wav,Puff-throated_Babbler,15.0,18.0
../ibc53/Puff-throated_Babbler/10.wav,Puff-throated_Babbler,18.0,21.0
../ibc53/Puff-throated_Babbler/10.wav,Puff-throated_Babbler,21.0,24.0
../ibc53/Puff-throated_Babbler/10.wav,Puff-throated_Babbler,24.0,27.0
../ibc53/Puff-throated_Babbler/29.wav,Puff-throated_Babbler,0,3.0
../ibc53/Puff-throated_Babbler/29.wav,Puff-throated_Babbler,3.0,6.0
../ibc53/Puff-throated_Babbler/29.wav,Puff-throated_Babbler,6.0,9.0
../ibc53/Puff-throated_Babbler/29.wav,Puff-throated_Babbler,9.0,12.0
../ibc53/Puff-throated_Babbler/29.wav,Puff-throated_Babbler,12.0,15.0
../ibc53/Puff-throated_Babbler/29.wav,Puff-throated_Babbler,15.0,18.0
../ibc53/Puff-throated_Babbler/61.wav,Puff-throated_Babbler,0,3.0
../ibc53/Puff-throated_Babbler/61.wav,Puff-throated_Babbler,3.0,6.0
../ibc53/Puff-throated_Babbler/61.wav,Puff-throated_Babbler,6.0,9.0
../ibc53/Puff-throated_Babbler/61.wav,Puff-throated_Babbler,9.0,12.0
../ibc53/Puff-throated_Babbler/61.wav,Puff-throated_Babbler,12.0,15.0
../ibc53/Puff-throated_Babbler/61.wav,Puff-throated_Babbler,15.0,18.0
../ibc53/Puff-throated_Babbler/41.wav,Puff-throated_Babbler,0,3.0
../ibc53/Puff-throated_Babbler/41.wav,Puff-throated_Babbler,3.0,6.0
../ibc53/Puff-throated_Babbler/41.wav,Puff-throated_Babbler,6.0,9.0
../ibc53/Puff-throated_Babbler/41.wav,Puff-throated_Babbler,9.0,12.0
../ibc53/Puff-throated_Babbler/41.wav,Puff-throated_Babbler,12.0,15.0
../ibc53/Puff-throated_Babbler/41.wav,Puff-throated_Babbler,15.0,18.0
../ibc53/Puff-throated_Babbler/41.wav,Puff-throated_Babbler,18.0,21.0
../ibc53/Puff-throated_Babbler/41.wav,Puff-throated_Babbler,21.0,24.0
../ibc53/Puff-throated_Babbler/41.wav,Puff-throated_Babbler,24.0,27.0
../ibc53/Puff-throated_Babbler/41.wav,Puff-throated_Babbler,27.0,30.0
../ibc53/Puff-throated_Babbler/40.wav,Puff-throated_Babbler,0,3.0
../ibc53/Puff-throated_Babbler/40.wav,Puff-throated_Babbler,3.0,6.0
../ibc53/Puff-throated_Babbler/40.wav,Puff-throated_Babbler,6.0,9.0
../ibc53/Puff-throated_Babbler/40.wav,Puff-throated_Babbler,9.0,12.0
